Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Campesinos (as) y/o trabajadores (as) del campo,Comunidad LGBT,Concejales,Discapacitados,Ex convictos (as),Funcionarios judiciales,Grupos étnicos,Herido y/o enfermo bajo protección sanitaria o médica,Lider,Maestro/Educador,Miembros de Organizaciones No Gubernamentales (ONG) ,Pandillas,Persona adicta a una droga natural o sintética,Persona en condición de desplazamiento,Persona habitante de la calle,Personas bajo custodia,Personas desmovilizadas o reinsertadas,Personas en situación de prostitución,Personas que ejercen actividades de periodismo,Personas que ejercen actividades políticas,Personas que ejercen actividades relacionadas con la salud en zonas de conflicto,Presunto colaborador de grupo ilegal,Recicladores,Religiosos,Otro,Ninguno,Sin información ,TOTAL
Norte de Santander , Toledo,54820.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Toledo,54820.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Toledo,54820.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Toledo,54820.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Toledo,54820.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Toledo,54820.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Norte de Santander , Villa del Rosario,54874.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Villa del Rosario,54874.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,44
Norte de Santander , Villa del Rosario,54874.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,44
Norte de Santander , Villa del Rosario,54874.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Villa del Rosario,54874.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Norte de Santander , Villa del Rosario,54874.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Norte de Santander , Villa del Rosario,54874.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Villa del Rosario,54874.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Villa del Rosario,54874.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norte de Santander , Villa del Rosario,54874.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,46
Putumayo , Mocoa,86001.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Mocoa,86001.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
Putumayo , Mocoa,86001.0,HOMBRE,TOTAL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
Putumayo , Mocoa,86001.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Mocoa,86001.0,Mujer,Mayores de Edad (>18 años),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
Putumayo , Mocoa,86001.0,MUJER,TOTAL,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
Putumayo , Mocoa,86001.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Mocoa,86001.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Mocoa,86001.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Mocoa,86001.0,TOTAL,,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
Putumayo , Orito,86320.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Orito,86320.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10
Putumayo , Orito,86320.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10
Putumayo , Orito,86320.0,Mujer,Menores de Edad (<18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Putumayo , Orito,86320.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Putumayo , Orito,86320.0,MUJER,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Putumayo , Orito,86320.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Orito,86320.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Orito,86320.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Orito,86320.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,12
Putumayo , Puerto Asís,86568.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Putumayo , Puerto Asís,86568.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,24,2,36
Putumayo , Puerto Asís,86568.0,HOMBRE,TOTAL,1,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,25,2,38
Putumayo , Puerto Asís,86568.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Asís,86568.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Putumayo , Puerto Asís,86568.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Putumayo , Puerto Asís,86568.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Asís,86568.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Asís,86568.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Asís,86568.0,TOTAL,,1,0,0,0,0,0,6,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,29,2,42
Putumayo , Puerto Caicedo,86569.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,15
Putumayo , Puerto Caicedo,86569.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,15
Putumayo , Puerto Caicedo,86569.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Caicedo,86569.0,TOTAL,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,15
Putumayo , Puerto Guzmán,86571.0,Hombre,Menores de Edad (<18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Putumayo , Puerto Guzmán,86571.0,Hombre,Mayores de Edad (>18 años),4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,4,17
Putumayo , Puerto Guzmán,86571.0,HOMBRE,TOTAL,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,4,18
Putumayo , Puerto Guzmán,86571.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Guzmán,86571.0,Mujer,Mayores de Edad (>18 años),1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Putumayo , Puerto Guzmán,86571.0,MUJER,TOTAL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Putumayo , Puerto Guzmán,86571.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Guzmán,86571.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Guzmán,86571.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Guzmán,86571.0,TOTAL,,6,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,4,21
Putumayo , Puerto Leguízamo,86573.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
Putumayo , Puerto Leguízamo,86573.0,Hombre,Mayores de Edad (>18 años),6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,19
Putumayo , Puerto Leguízamo,86573.0,HOMBRE,TOTAL,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,22
Putumayo , Puerto Leguízamo,86573.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Putumayo , Puerto Leguízamo,86573.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Putumayo , Puerto Leguízamo,86573.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Putumayo , Puerto Leguízamo,86573.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Leguízamo,86573.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Leguízamo,86573.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Puerto Leguízamo,86573.0,TOTAL,,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,24
Putumayo , San Miguel,86757.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7
Putumayo , San Miguel,86757.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7
Putumayo , San Miguel,86757.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , San Miguel,86757.0,TOTAL,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7
Putumayo , Santiago,86760.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Putumayo , Santiago,86760.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Putumayo , Santiago,86760.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Santiago,86760.0,TOTAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Putumayo , Valle del Guamuez,86865.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Valle del Guamuez,86865.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11
Putumayo , Valle del Guamuez,86865.0,HOMBRE,TOTAL,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,11
Putumayo , Valle del Guamuez,86865.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Valle del Guamuez,86865.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Putumayo , Valle del Guamuez,86865.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Putumayo , Valle del Guamuez,86865.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Valle del Guamuez,86865.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Valle del Guamuez,86865.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Valle del Guamuez,86865.0,TOTAL,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,13
Putumayo , Villagarzón,86885.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
Putumayo , Villagarzón,86885.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10
Putumayo , Villagarzón,86885.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13
Putumayo , Villagarzón,86885.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Villagarzón,86885.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Villagarzón,86885.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Villagarzón,86885.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Villagarzón,86885.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Villagarzón,86885.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putumayo , Villagarzón,86885.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13
Quindío , Armenia,63001.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Armenia,63001.0,Hombre,Mayores de Edad (>18 años),2,0,0,0,1,0,0,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,0,0,1,51,5,73
Quindío , Armenia,63001.0,HOMBRE,TOTAL,2,0,0,0,1,0,0,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,0,0,1,52,5,74
Quindío , Armenia,63001.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Armenia,63001.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
Quindío , Armenia,63001.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
Quindío , Armenia,63001.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Armenia,63001.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Armenia,63001.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Armenia,63001.0,TOTAL,,2,0,0,0,1,0,0,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,0,0,1,59,5,81
Quindío , Calarcá,63130.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Calarcá,63130.0,Hombre,Mayores de Edad (>18 años),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,17
Quindío , Calarcá,63130.0,HOMBRE,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,18
Quindío , Calarcá,63130.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Calarcá,63130.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Quindío , Calarcá,63130.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Quindío , Calarcá,63130.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Calarcá,63130.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Calarcá,63130.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Calarcá,63130.0,TOTAL,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,20
Quindío , Circasia,63190.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Circasia,63190.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
Quindío , Circasia,63190.0,HOMBRE,TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7
Quindío , Circasia,63190.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Circasia,63190.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Circasia,63190.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Quindío , Circasia,63190.0,Indeterminado,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Circasia,63190.0,Indeterminado,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Circasia,63190.0,INDETERMINADO,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Circasia,63190.0,TOTAL,,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,9
Quindío , Filandia,63272.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quindío , Filandia,63272.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Filandia,63272.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Quindío , Filandia,63272.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
