Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Brasil,Chile,Colombia,Cuba,Ecuador,España,Estados Unidos,Italia,México,Reino Unido,Venezuela,TOTAL
Santander , El Carmen de Chucurí,68235.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Carmen de Chucurí,68235.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Carmen de Chucurí,68235.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Carmen de Chucurí,68235.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , El Guacamayo,68245.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Guacamayo,68245.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Guacamayo,68245.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Guacamayo,68245.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , El Guacamayo,68245.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , El Guacamayo,68245.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , El Guacamayo,68245.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Floridablanca,68276.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Floridablanca,68276.0,Hombre,Mayores de Edad (>18 años),0,0,7,0,0,0,0,0,0,0,0,7
Santander , Floridablanca,68276.0,HOMBRE,TOTAL,0,0,8,0,0,0,0,0,0,0,0,8
Santander , Floridablanca,68276.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Floridablanca,68276.0,Mujer,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , Floridablanca,68276.0,MUJER,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Floridablanca,68276.0,TOTAL,,0,0,10,0,0,0,0,0,0,0,0,10
Santander , Gámbita,68298.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Gámbita,68298.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Gámbita,68298.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Gámbita,68298.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Gámbita,68298.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Gámbita,68298.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Gámbita,68298.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Girón,68307.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Girón,68307.0,Hombre,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,0,3
Santander , Girón,68307.0,HOMBRE,TOTAL,0,0,4,0,0,0,0,0,0,0,0,4
Santander , Girón,68307.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Girón,68307.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Girón,68307.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Girón,68307.0,TOTAL,,0,0,5,0,0,0,0,0,0,0,0,5
Santander , Guaca,68318.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guaca,68318.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Guaca,68318.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Guaca,68318.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guaca,68318.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guaca,68318.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guaca,68318.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Guadalupe,68320.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guadalupe,68320.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Guadalupe,68320.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Guadalupe,68320.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guadalupe,68320.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guadalupe,68320.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Guadalupe,68320.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Lebrija,68406.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Lebrija,68406.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Lebrija,68406.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Lebrija,68406.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Lebrija,68406.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Lebrija,68406.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Lebrija,68406.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Málaga,68432.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Málaga,68432.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Málaga,68432.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Málaga,68432.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Málaga,68432.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Málaga,68432.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Málaga,68432.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Mogotes,68464.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Mogotes,68464.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , Mogotes,68464.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Mogotes,68464.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Mogotes,68464.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Mogotes,68464.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Mogotes,68464.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Ocamonte,68498.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Ocamonte,68498.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , Ocamonte,68498.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Ocamonte,68498.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Ocamonte,68498.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Ocamonte,68498.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Ocamonte,68498.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Oiba,68500.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Oiba,68500.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Oiba,68500.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Oiba,68500.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Oiba,68500.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Oiba,68500.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Oiba,68500.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Onzaga,68502.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Onzaga,68502.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Onzaga,68502.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Onzaga,68502.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Onzaga,68502.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Onzaga,68502.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Onzaga,68502.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Páramo,68533.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Páramo,68533.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Páramo,68533.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Páramo,68533.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Páramo,68533.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Páramo,68533.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Páramo,68533.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Piedecuesta,68547.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Piedecuesta,68547.0,Hombre,Mayores de Edad (>18 años),0,0,8,0,0,0,0,0,0,0,1,9
Santander , Piedecuesta,68547.0,HOMBRE,TOTAL,0,0,8,0,0,0,0,0,0,0,1,9
Santander , Piedecuesta,68547.0,Mujer,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Piedecuesta,68547.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Piedecuesta,68547.0,MUJER,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Piedecuesta,68547.0,TOTAL,,0,0,10,0,0,0,0,0,0,0,1,11
Santander , Pinchote,68549.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Pinchote,68549.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , Pinchote,68549.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Pinchote,68549.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Pinchote,68549.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Pinchote,68549.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Pinchote,68549.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Puente Nacional,68572.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puente Nacional,68572.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Puente Nacional,68572.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Puente Nacional,68572.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puente Nacional,68572.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puente Nacional,68572.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puente Nacional,68572.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Puerto Parra,68573.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puerto Parra,68573.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Puerto Parra,68573.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Puerto Parra,68573.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puerto Parra,68573.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puerto Parra,68573.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Puerto Parra,68573.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Rionegro,68615.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Rionegro,68615.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Rionegro,68615.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Rionegro,68615.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Rionegro,68615.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Rionegro,68615.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Rionegro,68615.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Sabana de Torres,68655.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sabana de Torres,68655.0,Hombre,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,1,4
Santander , Sabana de Torres,68655.0,HOMBRE,TOTAL,0,0,3,0,0,0,0,0,0,0,1,4
Santander , Sabana de Torres,68655.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sabana de Torres,68655.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sabana de Torres,68655.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sabana de Torres,68655.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,1,4
Santander , San Andrés,68669.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Andrés,68669.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Andrés,68669.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Andrés,68669.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Andrés,68669.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Andrés,68669.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Andrés,68669.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Gil,68679.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Gil,68679.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Gil,68679.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Gil,68679.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Gil,68679.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Gil,68679.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Gil,68679.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Miguel,68686.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Miguel,68686.0,Hombre,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,0,3
Santander , San Miguel,68686.0,HOMBRE,TOTAL,0,0,3,0,0,0,0,0,0,0,0,3
Santander , San Miguel,68686.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Miguel,68686.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Miguel,68686.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Miguel,68686.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Santander , San Vicente de Chucurí,68689.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Vicente de Chucurí,68689.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Vicente de Chucurí,68689.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , San Vicente de Chucurí,68689.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Vicente de Chucurí,68689.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Vicente de Chucurí,68689.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , San Vicente de Chucurí,68689.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Santa Bárbara,68705.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Santa Bárbara,68705.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Santa Bárbara,68705.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Santa Bárbara,68705.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Santa Bárbara,68705.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Santa Bárbara,68705.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Santa Bárbara,68705.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Simacota,68745.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Simacota,68745.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Simacota,68745.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Simacota,68745.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Simacota,68745.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Simacota,68745.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Simacota,68745.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Sucre,68773.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sucre,68773.0,Hombre,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,0,3
Santander , Sucre,68773.0,HOMBRE,TOTAL,0,0,3,0,0,0,0,0,0,0,0,3
Santander , Sucre,68773.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sucre,68773.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sucre,68773.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Sucre,68773.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Santander , Valle de San José,68855.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Valle de San José,68855.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Valle de San José,68855.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Valle de San José,68855.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Valle de San José,68855.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Valle de San José,68855.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Valle de San José,68855.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Vélez,68861.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Vélez,68861.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Santander , Vélez,68861.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Vélez,68861.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Vélez,68861.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Vélez,68861.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Vélez,68861.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Santander , Zapatoca,68895.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Zapatoca,68895.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Santander , Zapatoca,68895.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Santander , Zapatoca,68895.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Zapatoca,68895.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Santander , Zapatoca,68895.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Santander , Zapatoca,68895.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Coloso,70204.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Coloso,70204.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Coloso,70204.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Coloso,70204.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Coloso,70204.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Coloso,70204.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Coloso,70204.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Corozal,70215.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Corozal,70215.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Corozal,70215.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Corozal,70215.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Corozal,70215.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Corozal,70215.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Corozal,70215.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Sucre , El Roble,70233.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , El Roble,70233.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Sucre , El Roble,70233.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Sucre , El Roble,70233.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , El Roble,70233.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , El Roble,70233.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Sucre , El Roble,70233.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Galeras,70235.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Galeras,70235.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Galeras,70235.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Galeras,70235.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Galeras,70235.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Galeras,70235.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Galeras,70235.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Los Palmitos,70418.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Los Palmitos,70418.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Los Palmitos,70418.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Los Palmitos,70418.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Los Palmitos,70418.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Los Palmitos,70418.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Los Palmitos,70418.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Sucre , Morroa,70473.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Morroa,70473.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Morroa,70473.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Morroa,70473.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Morroa,70473.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Morroa,70473.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Morroa,70473.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Sucre , Ovejas,70508.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Sucre , Ovejas,70508.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Ovejas,70508.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Sucre , Ovejas,70508.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
